DATE,DGS10,DTB3,USRECD
06-09-1990,8.84,7.38,1
07-09-1990,8.81,7.39,1
10-09-1990,8.85,7.43,1
11-09-1990,8.83,7.42,1
12-09-1990,8.82,7.37,1
13-09-1990,8.82,7.35,1
14-09-1990,8.87,7.35,1
17-09-1990,8.9,7.37,1
18-09-1990,8.9,7.37,1
19-09-1990,8.88,7.39,1
20-09-1990,8.91,7.39,1
21-09-1990,8.99,7.36,1
24-09-1990,9.04,7.38,1
25-09-1990,9.02,7.35,1
26-09-1990,9,7.33,1
27-09-1990,8.91,7.23,1
28-09-1990,8.82,7.14,1
01-10-1990,8.71,7.13,1
02-10-1990,8.69,7.18,1
03-10-1990,8.71,7.15,1
04-10-1990,8.67,7.13,1
05-10-1990,8.65,7.04,1
08-10-1990,.,.,1
09-10-1990,8.83,7.17,1
10-10-1990,8.89,7.2,1
11-10-1990,8.92,7.12,1
12-10-1990,8.84,7.14,1
15-10-1990,8.8,7.16,1
16-10-1990,8.79,7.16,1
17-10-1990,8.76,7.2,1
18-10-1990,8.71,7.25,1
19-10-1990,8.62,7.25,1
22-10-1990,8.63,7.23,1
23-10-1990,8.65,7.21,1
24-10-1990,8.66,7.22,1
25-10-1990,8.62,7.18,1
26-10-1990,8.63,7.13,1
29-10-1990,8.7,7.15,1
30-10-1990,8.7,7.14,1
31-10-1990,8.65,7.11,1
01-11-1990,8.57,7.05,1
02-11-1990,8.57,7.08,1
05-11-1990,8.5,7.08,1
06-11-1990,8.52,7.08,1
07-11-1990,8.57,7.09,1
08-11-1990,8.58,7.09,1
09-11-1990,8.49,7.05,1
12-11-1990,.,.,1
13-11-1990,8.37,7.04,1
14-11-1990,8.36,7.07,1
15-11-1990,8.37,7.09,1
16-11-1990,8.3,7.08,1
19-11-1990,8.35,7.1,1
20-11-1990,8.31,7.09,1
21-11-1990,8.27,7.04,1
22-11-1990,.,.,1
23-11-1990,8.28,7.03,1
26-11-1990,8.27,7.03,1
27-11-1990,8.28,7.04,1
28-11-1990,8.3,7.06,1
29-11-1990,8.32,7.03,1
30-11-1990,8.26,7.02,1
03-12-1990,8.22,7.05,1
04-12-1990,8.2,7.01,1
05-12-1990,8.16,7,1
06-12-1990,8.18,7,1
07-12-1990,8.03,6.89,1
10-12-1990,7.98,6.86,1
11-12-1990,7.94,6.84,1
12-12-1990,7.91,6.79,1
13-12-1990,7.98,6.83,1
14-12-1990,8.05,6.85,1
17-12-1990,8.02,6.81,1
18-12-1990,7.99,6.73,1
19-12-1990,8,6.62,1
20-12-1990,8.05,6.55,1
21-12-1990,8.11,6.59,1
24-12-1990,8.2,6.53,1
25-12-1990,.,.,1
26-12-1990,8.15,6.48,1
27-12-1990,8.11,6.47,1
28-12-1990,8.14,6.45,1
31-12-1990,8.08,6.44,1
01-01-1991,.,.,1
02-01-1991,7.97,6.46,1
03-01-1991,7.93,6.44,1
04-01-1991,8.02,6.53,1
07-01-1991,8.13,6.51,1
08-01-1991,8.16,6.44,1
09-01-1991,8.25,6.25,1
10-01-1991,8.16,6.21,1
11-01-1991,8.2,6.16,1
14-01-1991,8.23,6.05,1
15-01-1991,8.22,6.05,1
16-01-1991,8.24,6.04,1
17-01-1991,8.05,6.12,1
18-01-1991,8.03,6.07,1
21-01-1991,.,.,1
22-01-1991,8.07,6.05,1
23-01-1991,8.04,6.14,1
24-01-1991,8,6.13,1
25-01-1991,8.06,6.17,1
28-01-1991,8.06,6.25,1
29-01-1991,8.03,6.22,1
30-01-1991,8.05,6.2,1
31-01-1991,8.03,6.19,1
01-02-1991,7.91,6,1
04-02-1991,7.88,5.98,1
05-02-1991,7.85,5.97,1
06-02-1991,7.79,5.91,1
07-02-1991,7.82,5.94,1
08-02-1991,7.77,5.92,1
11-02-1991,7.78,5.88,1
12-02-1991,7.78,5.85,1
13-02-1991,7.78,5.86,1
14-02-1991,7.8,5.85,1
15-02-1991,7.78,5.91,1
18-02-1991,.,.,1
19-02-1991,7.8,5.96,1
20-02-1991,7.84,5.94,1
21-02-1991,7.88,5.92,1
22-02-1991,7.91,5.95,1
25-02-1991,7.91,5.99,1
26-02-1991,7.96,6.04,1
27-02-1991,7.98,6.03,1
28-02-1991,8.02,6.04,1
01-03-1991,8.12,6.09,1
04-03-1991,8.12,6.06,1
05-03-1991,8.08,6.05,1
06-03-1991,8.11,6.08,1
07-03-1991,8.07,6.07,1
08-03-1991,8.13,5.97,1
11-03-1991,8.06,5.89,1
12-03-1991,8.09,5.86,1
13-03-1991,8.02,5.83,1
14-03-1991,8.02,5.76,1
15-03-1991,8.1,5.8,1
18-03-1991,8.15,5.84,1
19-03-1991,8.25,5.89,1
20-03-1991,8.2,5.88,1
21-03-1991,8.16,5.87,1
22-03-1991,8.13,5.87,1
25-03-1991,8.13,5.88,1
26-03-1991,8.13,5.86,1
27-03-1991,8.08,5.81,1
28-03-1991,8.05,5.74,1
29-03-1991,.,.,1
01-04-1991,8.07,5.76,0
02-04-1991,8.03,5.77,0
03-04-1991,8.05,5.77,0
04-04-1991,8,5.74,0
05-04-1991,7.99,5.71,0
08-04-1991,7.98,5.65,0
09-04-1991,8.03,5.61,0
10-04-1991,8.1,5.61,0
11-04-1991,8.09,5.57,0
12-04-1991,7.98,5.51,0
15-04-1991,7.95,5.59,0
16-04-1991,7.97,5.61,0
17-04-1991,7.95,5.56,0
18-04-1991,8.02,5.66,0
19-04-1991,8.1,5.75,0
22-04-1991,8.15,5.69,0
23-04-1991,8.12,5.71,0
24-04-1991,8.06,5.66,0
25-04-1991,8.07,5.61,0
26-04-1991,8.06,5.62,0
29-04-1991,8.07,5.59,0
30-04-1991,8.02,5.51,0
01-05-1991,8.01,5.54,0
02-05-1991,7.97,5.46,0
03-05-1991,8.04,5.47,0
06-05-1991,8.05,5.46,0
07-05-1991,8.06,5.5,0
08-05-1991,8.04,5.5,0
09-05-1991,8.02,5.48,0
10-05-1991,8.12,5.48,0
13-05-1991,8.07,5.47,0
14-05-1991,8.14,5.49,0
15-05-1991,8.13,5.45,0
16-05-1991,8.12,5.4,0
17-05-1991,8.08,5.4,0
20-05-1991,8.1,5.45,0
21-05-1991,8.06,5.5,0
22-05-1991,8.06,5.46,0
23-05-1991,8.1,5.4,0
24-05-1991,8.1,5.4,0
27-05-1991,.,.,0
28-05-1991,8.07,5.4,0
29-05-1991,8.07,5.45,0
30-05-1991,8.02,5.45,0
31-05-1991,8.06,5.53,0
03-06-1991,8.14,5.6,0
04-06-1991,8.14,5.57,0
05-06-1991,8.19,5.59,0
06-06-1991,8.23,5.56,0
07-06-1991,8.29,5.56,0
10-06-1991,8.29,5.58,0
11-06-1991,8.29,5.57,0
12-06-1991,8.36,5.56,0
13-06-1991,8.34,5.58,0
14-06-1991,8.29,5.59,0
17-06-1991,8.3,5.59,0
18-06-1991,8.32,5.62,0
19-06-1991,8.33,5.57,0
20-06-1991,8.3,5.56,0
21-06-1991,8.32,5.57,0
24-06-1991,8.33,5.56,0
25-06-1991,8.33,5.58,0
26-06-1991,8.33,5.56,0
27-06-1991,8.32,5.55,0
28-06-1991,8.24,5.54,0
01-07-1991,8.26,5.58,0
02-07-1991,8.27,5.58,0
03-07-1991,8.26,5.56,0
04-07-1991,.,.,0
05-07-1991,8.34,5.58,0
08-07-1991,8.34,5.57,0
09-07-1991,8.36,5.59,0
10-07-1991,8.35,5.58,0
11-07-1991,8.3,5.56,0
12-07-1991,8.26,5.55,0
15-07-1991,8.26,5.57,0
16-07-1991,8.27,5.59,0
17-07-1991,8.3,5.61,0
18-07-1991,8.31,5.59,0
19-07-1991,8.28,5.58,0
22-07-1991,8.28,5.57,0
23-07-1991,8.31,5.59,0
24-07-1991,8.24,5.58,0
25-07-1991,8.2,5.58,0
26-07-1991,8.2,5.58,0
29-07-1991,8.2,5.57,0
30-07-1991,8.21,5.56,0
31-07-1991,8.2,5.53,0
01-08-1991,8.2,5.55,0
02-08-1991,8.06,5.46,0
05-08-1991,8.04,5.5,0
06-08-1991,7.97,5.41,0
07-08-1991,7.93,5.38,0
08-08-1991,7.98,5.37,0
09-08-1991,7.98,5.32,0
12-08-1991,7.95,5.31,0
13-08-1991,7.91,5.29,0
14-08-1991,7.82,5.29,0
15-08-1991,7.84,5.3,0
16-08-1991,7.84,5.26,0
19-08-1991,7.83,5.11,0
20-08-1991,7.81,5.11,0
21-08-1991,7.8,5.28,0
22-08-1991,7.78,5.31,0
23-08-1991,7.88,5.39,0
26-08-1991,7.91,5.41,0
27-08-1991,7.89,5.38,0
28-08-1991,7.82,5.3,0
29-08-1991,7.74,5.27,0
30-08-1991,7.82,5.33,0
02-09-1991,.,.,0
03-09-1991,7.81,5.34,0
04-09-1991,7.81,5.33,0
05-09-1991,7.83,5.32,0
06-09-1991,7.76,5.29,0
09-09-1991,7.73,5.28,0
10-09-1991,7.73,5.24,0
11-09-1991,7.74,5.26,0
12-09-1991,7.67,5.22,0
13-09-1991,7.66,5.16,0
16-09-1991,7.63,5.18,0
17-09-1991,7.62,5.19,0
18-09-1991,7.62,5.18,0
19-09-1991,7.61,5.2,0
20-09-1991,7.57,5.19,0
23-09-1991,7.55,5.21,0
24-09-1991,7.56,5.17,0
25-09-1991,7.58,5.17,0
26-09-1991,7.56,5.13,0
27-09-1991,7.49,5.13,0
30-09-1991,7.47,5.11,0
01-10-1991,7.45,5.1,0
02-10-1991,7.47,5.09,0
03-10-1991,7.47,5.04,0
04-10-1991,7.39,5.02,0
07-10-1991,7.4,5.02,0
08-10-1991,7.43,5.02,0
09-10-1991,7.51,5.01,0
10-10-1991,7.58,5.03,0
11-10-1991,7.49,4.99,0
14-10-1991,.,.,0
15-10-1991,7.46,4.96,0
16-10-1991,7.45,4.97,0
17-10-1991,7.55,5.03,0
18-10-1991,7.53,5.03,0
21-10-1991,7.62,5.04,0
22-10-1991,7.67,5.06,0
23-10-1991,7.69,5.04,0
24-10-1991,7.65,4.97,0
25-10-1991,7.68,4.96,0
28-10-1991,7.65,4.94,0
29-10-1991,7.51,4.89,0
30-10-1991,7.48,4.84,0
31-10-1991,7.47,4.82,0
01-11-1991,7.48,4.75,0
04-11-1991,7.5,4.74,0
05-11-1991,7.56,4.76,0
06-11-1991,7.51,4.63,0
07-11-1991,7.43,4.63,0
08-11-1991,7.41,4.62,0
11-11-1991,.,.,0
12-11-1991,7.37,4.62,0
13-11-1991,7.41,4.63,0
14-11-1991,7.35,4.63,0
15-11-1991,7.33,4.59,0
18-11-1991,7.33,4.58,0
19-11-1991,7.37,4.53,0
20-11-1991,7.38,4.49,0
21-11-1991,7.39,4.43,0
22-11-1991,7.44,4.42,0
25-11-1991,7.45,4.43,0
26-11-1991,7.42,4.4,0
27-11-1991,7.42,4.39,0
28-11-1991,.,.,0
29-11-1991,7.38,4.35,0
02-12-1991,7.32,4.38,0
03-12-1991,7.28,4.36,0
04-12-1991,7.17,4.31,0
05-12-1991,7.21,4.31,0
06-12-1991,7.26,4.24,0
09-12-1991,7.22,4.15,0
10-12-1991,7.21,4.2,0
11-12-1991,7.22,4.15,0
12-12-1991,7.19,4.15,0
13-12-1991,7.22,4.15,0
16-12-1991,7.21,4.14,0
17-12-1991,7.18,4.11,0
18-12-1991,7.19,4.12,0
19-12-1991,7.11,4.04,0
20-12-1991,6.97,3.74,0
23-12-1991,6.88,3.76,0
24-12-1991,6.88,3.81,0
25-12-1991,.,.,0
26-12-1991,6.85,3.82,0
27-12-1991,6.82,3.86,0
30-12-1991,6.76,3.87,0
31-12-1991,6.71,3.88,0
01-01-1992,.,.,0
02-01-1992,6.78,3.86,0
03-01-1992,6.85,3.85,0
06-01-1992,6.82,3.81,0
07-01-1992,6.76,3.75,0
08-01-1992,6.77,3.72,0
09-01-1992,6.79,3.77,0
10-01-1992,6.85,3.82,0
13-01-1992,6.92,3.81,0
14-01-1992,7.03,3.82,0
15-01-1992,7.05,3.84,0
16-01-1992,7.13,3.79,0
17-01-1992,7.09,3.79,0
20-01-1992,.,.,0
21-01-1992,7.03,3.73,0
22-01-1992,7.09,3.75,0
23-01-1992,7.2,3.77,0
24-01-1992,7.25,3.81,0
27-01-1992,7.24,3.85,0
28-01-1992,7.16,3.83,0
29-01-1992,7.25,3.86,0
30-01-1992,7.31,3.83,0
31-01-1992,7.31,3.84,0
03-02-1992,7.36,3.84,0
04-02-1992,7.29,3.84,0
05-02-1992,7.21,3.84,0
06-02-1992,7.2,3.81,0
07-02-1992,7.2,3.74,0
10-02-1992,7.21,3.73,0
11-02-1992,7.23,3.75,0
12-02-1992,7.3,3.75,0
13-02-1992,7.4,3.79,0
14-02-1992,7.41,3.79,0
17-02-1992,.,.,0
18-02-1992,7.47,3.81,0
19-02-1992,7.42,3.85,0
20-02-1992,7.41,3.88,0
21-02-1992,7.45,3.93,0
24-02-1992,7.47,3.93,0
25-02-1992,7.44,3.96,0
26-02-1992,7.33,3.94,0
27-02-1992,7.35,3.93,0
28-02-1992,7.27,3.93,0
02-03-1992,7.38,4.03,0
03-03-1992,7.43,4.04,0
04-03-1992,7.43,4.03,0
05-03-1992,7.51,4.04,0
06-03-1992,7.48,4.04,0
09-03-1992,7.42,4.01,0
10-03-1992,7.43,4.01,0
11-03-1992,7.51,4.01,0
12-03-1992,7.62,4.02,0
13-03-1992,7.71,4.06,0
16-03-1992,7.69,4.06,0
17-03-1992,7.62,4.06,0
18-03-1992,7.62,4.05,0
19-03-1992,7.57,4.05,0
20-03-1992,7.64,4.06,0
23-03-1992,7.62,4.08,0
24-03-1992,7.53,4.05,0
25-03-1992,7.53,4.01,0
26-03-1992,7.57,4.01,0
27-03-1992,7.54,4.01,0
30-03-1992,7.54,4.01,0
31-03-1992,7.54,4.05,0
01-04-1992,7.46,4.01,0
02-04-1992,7.47,4.02,0
03-04-1992,7.42,3.96,0
06-04-1992,7.41,3.96,0
07-04-1992,7.41,3.87,0
08-04-1992,7.44,3.87,0
09-04-1992,7.35,3.66,0
10-04-1992,7.37,3.65,0
13-04-1992,7.33,3.62,0
14-04-1992,7.35,3.62,0
15-04-1992,7.37,3.62,0
16-04-1992,7.45,3.65,0
17-04-1992,.,.,0
20-04-1992,7.59,3.69,0
21-04-1992,7.58,3.68,0
22-04-1992,7.57,3.68,0
23-04-1992,7.59,3.67,0
24-04-1992,7.55,3.67,0
27-04-1992,7.6,3.71,0
28-04-1992,7.57,3.71,0
29-04-1992,7.6,3.71,0
30-04-1992,7.61,3.7,0
01-05-1992,7.56,3.63,0
04-05-1992,7.58,3.64,0
05-05-1992,7.56,3.64,0
06-05-1992,7.46,3.62,0
07-05-1992,7.49,3.62,0
08-05-1992,7.41,3.63,0
11-05-1992,7.4,3.64,0
12-05-1992,7.36,3.62,0
13-05-1992,7.34,3.59,0
14-05-1992,7.34,3.57,0
15-05-1992,7.28,3.58,0
18-05-1992,7.28,3.6,0
19-05-1992,7.2,3.54,0
20-05-1992,7.25,3.57,0
21-05-1992,7.39,3.67,0
22-05-1992,7.35,3.68,0
25-05-1992,.,.,0
26-05-1992,7.46,3.74,0
27-05-1992,7.44,3.7,0
28-05-1992,7.36,3.68,0
29-05-1992,7.33,3.7,0
01-06-1992,7.39,3.75,0
02-06-1992,7.35,3.74,0
03-06-1992,7.34,3.71,0
04-06-1992,7.34,3.69,0
05-06-1992,7.31,3.68,0
08-06-1992,7.31,3.68,0
09-06-1992,7.33,3.68,0
10-06-1992,7.35,3.68,0
11-06-1992,7.33,3.66,0
12-06-1992,7.29,3.66,0
15-06-1992,7.28,3.65,0
16-06-1992,7.24,3.64,0
17-06-1992,7.23,3.62,0
18-06-1992,7.19,3.61,0
19-06-1992,7.24,3.65,0
22-06-1992,7.24,3.64,0
23-06-1992,7.25,3.68,0
24-06-1992,7.2,3.64,0
25-06-1992,7.14,3.62,0
26-06-1992,7.15,3.62,0
29-06-1992,7.12,3.57,0
30-06-1992,7.14,3.57,0
01-07-1992,7.1,3.55,0
02-07-1992,6.93,3.24,0
03-07-1992,.,.,0
06-07-1992,6.9,3.22,0
07-07-1992,6.87,3.21,0
08-07-1992,6.91,3.22,0
09-07-1992,6.91,3.21,0
10-07-1992,6.93,3.22,0
13-07-1992,6.97,3.21,0
14-07-1992,6.97,3.21,0
15-07-1992,6.9,3.18,0
16-07-1992,6.87,3.17,0
17-07-1992,6.9,3.16,0
20-07-1992,6.9,3.18,0
21-07-1992,6.89,3.19,0
22-07-1992,6.85,3.17,0
23-07-1992,6.72,3.16,0
24-07-1992,6.73,3.16,0
27-07-1992,6.69,3.19,0
28-07-1992,6.63,3.19,0
29-07-1992,6.6,3.18,0
30-07-1992,6.69,3.18,0
31-07-1992,6.72,3.18,0
03-08-1992,6.72,3.17,0
04-08-1992,6.66,3.17,0
05-08-1992,6.64,3.17,0
06-08-1992,6.65,3.16,0
07-08-1992,6.57,3.14,0
10-08-1992,6.52,3.13,0
11-08-1992,6.5,3.13,0
12-08-1992,6.48,3.12,0
13-08-1992,6.55,3.09,0
14-08-1992,6.53,3.06,0
17-08-1992,6.56,3.07,0
18-08-1992,6.48,3.07,0
19-08-1992,6.47,3.08,0
20-08-1992,6.46,3.08,0
21-08-1992,6.53,3.07,0
24-08-1992,6.68,3.15,0
25-08-1992,6.73,3.17,0
26-08-1992,6.68,3.16,0
27-08-1992,6.64,3.16,0
28-08-1992,6.63,3.16,0
31-08-1992,6.62,3.16,0
01-09-1992,6.56,3.15,0
02-09-1992,6.54,3.14,0
03-09-1992,6.54,3.14,0
04-09-1992,6.4,2.92,0
07-09-1992,.,.,0
08-09-1992,6.29,2.9,0
09-09-1992,6.31,2.91,0
10-09-1992,6.31,2.91,0
11-09-1992,6.37,2.92,0
14-09-1992,6.32,2.89,0
15-09-1992,6.4,2.92,0
16-09-1992,6.41,2.9,0
17-09-1992,6.4,2.88,0
18-09-1992,6.41,2.88,0
21-09-1992,6.42,2.91,0
22-09-1992,6.5,2.92,0
23-09-1992,6.54,2.92,0
24-09-1992,6.48,2.89,0
25-09-1992,6.41,2.8,0
28-09-1992,6.37,2.78,0
29-09-1992,6.37,2.73,0
30-09-1992,6.37,2.69,0
01-10-1992,6.23,2.61,0
02-10-1992,6.26,2.63,0
05-10-1992,6.24,2.64,0
06-10-1992,6.3,2.73,0
07-10-1992,6.46,2.83,0
08-10-1992,6.41,2.79,0
09-10-1992,6.52,2.83,0
12-10-1992,.,.,0
13-10-1992,6.51,2.86,0
14-10-1992,6.51,2.93,0
15-10-1992,6.53,2.92,0
16-10-1992,6.6,2.9,0
19-10-1992,6.69,2.97,0
20-10-1992,6.86,3.02,0
21-10-1992,6.8,2.93,0
22-10-1992,6.74,2.91,0
23-10-1992,6.83,2.93,0
26-10-1992,6.83,2.92,0
27-10-1992,6.78,2.94,0
28-10-1992,6.76,2.94,0
29-10-1992,6.71,2.95,0
30-10-1992,6.8,2.96,0
02-11-1992,6.88,3.01,0
03-11-1992,6.87,3.03,0
04-11-1992,6.89,3.02,0
05-11-1992,6.87,3.01,0
06-11-1992,6.97,3.06,0
09-11-1992,7,3.08,0
10-11-1992,6.91,3.08,0
11-11-1992,.,.,0
12-11-1992,6.79,3.06,0
13-11-1992,6.82,3.08,0
16-11-1992,6.9,3.12,0
17-11-1992,6.86,3.17,0
18-11-1992,6.78,3.15,0
19-11-1992,6.81,3.15,0
20-11-1992,6.84,3.2,0
23-11-1992,6.86,3.24,0
24-11-1992,6.82,3.22,0
25-11-1992,6.84,3.24,0
26-11-1992,.,.,0
27-11-1992,6.93,3.25,0
30-11-1992,6.95,3.27,0
01-12-1992,6.94,3.33,0
02-12-1992,6.93,3.34,0
03-12-1992,6.91,3.3,0
04-12-1992,6.84,3.25,0
07-12-1992,6.78,3.25,0
08-12-1992,6.73,3.26,0
09-12-1992,6.76,3.23,0
10-12-1992,6.77,3.22,0
11-12-1992,6.8,3.25,0
14-12-1992,6.83,3.26,0
15-12-1992,6.83,3.22,0
16-12-1992,6.77,3.21,0
17-12-1992,6.77,3.2,0
18-12-1992,6.76,3.16,0
21-12-1992,6.71,3.17,0
22-12-1992,6.65,3.2,0
23-12-1992,6.68,3.18,0
24-12-1992,6.69,3.16,0
25-12-1992,.,.,0
28-12-1992,6.72,3.18,0
29-12-1992,6.69,3.2,0
30-12-1992,6.68,3.12,0
31-12-1992,6.7,3.08,0
01-01-1993,.,.,0
04-01-1993,6.6,3.08,0
05-01-1993,6.61,3.11,0
06-01-1993,6.63,3.1,0
07-01-1993,6.76,3.12,0
08-01-1993,6.75,3.06,0
11-01-1993,6.71,3.05,0
12-01-1993,6.72,3.02,0
13-01-1993,6.71,3,0
14-01-1993,6.65,2.98,0
15-01-1993,6.6,2.94,0
18-01-1993,.,.,0
19-01-1993,6.59,2.99,0
20-01-1993,6.61,3.01,0
21-01-1993,6.6,2.99,0
22-01-1993,6.57,2.97,0
25-01-1993,6.48,2.95,0
26-01-1993,6.5,2.95,0
27-01-1993,6.48,2.91,0
28-01-1993,6.44,2.9,0
29-01-1993,6.39,2.9,0
01-02-1993,6.38,2.9,0
02-02-1993,6.46,2.96,0
03-02-1993,6.45,2.93,0
04-02-1993,6.39,2.9,0
05-02-1993,6.32,2.9,0
08-02-1993,6.37,2.92,0
09-02-1993,6.41,2.93,0
10-02-1993,6.4,2.94,0
11-02-1993,6.37,2.92,0
12-02-1993,6.35,2.93,0
15-02-1993,.,.,0
16-02-1993,6.34,2.93,0
17-02-1993,6.28,2.91,0
18-02-1993,6.17,2.89,0
19-02-1993,6.15,2.93,0
22-02-1993,6.09,2.95,0
23-02-1993,5.92,2.94,0
24-02-1993,6.01,2.96,0
25-02-1993,6.03,2.95,0
26-02-1993,6.03,2.95,0
01-03-1993,5.94,2.95,0
02-03-1993,5.95,2.97,0
03-03-1993,5.88,2.94,0
04-03-1993,5.83,2.91,0
05-03-1993,5.9,3,0
08-03-1993,5.85,3,0
09-03-1993,5.91,2.99,0
10-03-1993,5.97,2.98,0
11-03-1993,5.96,2.96,0
12-03-1993,6.11,2.97,0
15-03-1993,6.17,2.99,0
16-03-1993,6.06,2.98,0
17-03-1993,6.02,2.98,0
18-03-1993,5.93,2.95,0
19-03-1993,5.95,2.96,0
22-03-1993,5.96,2.94,0
23-03-1993,5.91,2.92,0
24-03-1993,5.95,2.92,0
25-03-1993,5.98,2.91,0
26-03-1993,6.09,2.93,0
29-03-1993,6.06,2.94,0
30-03-1993,6.02,2.91,0
31-03-1993,6.03,2.89,0
01-04-1993,6.06,2.9,0
02-04-1993,6.16,2.91,0
05-04-1993,6.13,2.9,0
06-04-1993,6.08,2.91,0
07-04-1993,6.07,2.92,0
08-04-1993,5.97,2.9,0
09-04-1993,.,.,0
12-04-1993,5.92,2.89,0
13-04-1993,5.93,2.85,0
14-04-1993,5.9,2.82,0
15-04-1993,5.88,2.84,0
16-04-1993,5.89,2.84,0
19-04-1993,5.87,2.81,0
20-04-1993,5.87,2.79,0
21-04-1993,5.86,2.8,0
22-04-1993,5.85,2.82,0
23-04-1993,5.89,2.84,0
26-04-1993,5.94,2.89,0
27-04-1993,6.02,2.91,0
28-04-1993,6.03,2.92,0
29-04-1993,5.99,2.9,0
30-04-1993,6.05,2.91,0
03-05-1993,5.96,2.87,0
04-05-1993,5.92,2.87,0
05-05-1993,5.93,2.89,0
06-05-1993,5.89,2.86,0
07-05-1993,5.92,2.87,0
10-05-1993,5.89,2.87,0
11-05-1993,5.89,2.89,0
12-05-1993,5.96,2.9,0
13-05-1993,6.02,2.93,0
14-05-1993,6.03,2.96,0
17-05-1993,6.07,3,0
18-05-1993,6.15,3.01,0
19-05-1993,6.11,2.97,0
20-05-1993,6.09,2.96,0
21-05-1993,6.16,3,0
24-05-1993,6.16,3.04,0
25-05-1993,6.17,3.07,0
26-05-1993,6.12,3.05,0
27-05-1993,6.11,3.06,0
28-05-1993,6.16,3.06,0
31-05-1993,.,.,0
01-06-1993,6.07,3.04,0
02-06-1993,6.06,3.07,0
03-06-1993,6.02,3.03,0
04-06-1993,6.11,3.11,0
07-06-1993,6.08,3.1,0
08-06-1993,6.09,3.13,0
09-06-1993,6.07,3.11,0
10-06-1993,6.07,3.11,0
11-06-1993,5.97,3.05,0
14-06-1993,5.97,3.05,0
15-06-1993,5.96,3.05,0
16-06-1993,5.96,3.04,0
17-06-1993,5.93,3.03,0
18-06-1993,5.97,3.06,0
21-06-1993,5.92,3.06,0
22-06-1993,5.91,3.09,0
23-06-1993,5.91,3.12,0
24-06-1993,5.88,3.1,0
25-06-1993,5.84,3.08,0
28-06-1993,5.8,3.07,0
29-06-1993,5.79,3.03,0
30-06-1993,5.8,3.03,0
01-07-1993,5.8,2.99,0
02-07-1993,5.76,2.95,0
05-07-1993,.,.,0
06-07-1993,5.8,3.01,0
07-07-1993,5.8,3.04,0
08-07-1993,5.78,3.02,0
09-07-1993,5.76,3.02,0
12-07-1993,5.75,3.01,0
13-07-1993,5.78,3.04,0
14-07-1993,5.72,3.01,0
15-07-1993,5.72,3.01,0
16-07-1993,5.71,3.01,0
19-07-1993,5.71,3.03,0
20-07-1993,5.75,3.06,0
21-07-1993,5.83,3.07,0
22-07-1993,5.9,3.09,0
23-07-1993,5.95,3.09,0
26-07-1993,5.93,3.08,0
27-07-1993,5.92,3.1,0
28-07-1993,5.9,3.08,0
29-07-1993,5.81,3.02,0
30-07-1993,5.83,3.03,0
02-08-1993,5.85,3.07,0
03-08-1993,5.83,3.08,0
04-08-1993,5.87,3.08,0
05-08-1993,5.86,3.05,0
06-08-1993,5.86,3.04,0
09-08-1993,5.82,3.02,0
10-08-1993,5.82,3.03,0
11-08-1993,5.75,3.02,0
12-08-1993,5.77,3.01,0
13-08-1993,5.72,3.02,0
16-08-1993,5.68,3.02,0
17-08-1993,5.7,3.01,0
18-08-1993,5.69,2.99,0
19-08-1993,5.64,2.98,0
20-08-1993,5.61,2.99,0
23-08-1993,5.6,2.99,0
24-08-1993,5.54,2.99,0
25-08-1993,5.51,2.98,0
26-08-1993,5.42,3,0
27-08-1993,5.48,3.02,0
30-08-1993,5.44,3.02,0
31-08-1993,5.45,3.01,0
01-09-1993,5.46,3.01,0
02-09-1993,5.41,2.99,0
03-09-1993,5.31,2.94,0
06-09-1993,.,.,0
07-09-1993,5.23,2.93,0
08-09-1993,5.23,2.96,0
09-09-1993,5.35,2.98,0
10-09-1993,5.29,2.96,0
13-09-1993,5.26,2.97,0
14-09-1993,5.37,2.99,0
15-09-1993,5.39,2.96,0
16-09-1993,5.37,2.95,0
17-09-1993,5.38,2.95,0
20-09-1993,5.42,2.95,0
21-09-1993,5.47,2.92,0
22-09-1993,5.45,2.92,0
23-09-1993,5.42,2.93,0
24-09-1993,5.42,2.93,0
27-09-1993,5.3,2.91,0
28-09-1993,5.28,2.9,0
29-09-1993,5.35,2.93,0
30-09-1993,5.4,2.92,0
01-10-1993,5.34,2.92,0
04-10-1993,5.34,2.93,0
05-10-1993,5.35,3,0
06-10-1993,5.35,2.98,0
07-10-1993,5.33,2.98,0
08-10-1993,5.26,2.98,0
11-10-1993,.,.,0
12-10-1993,5.27,3.01,0
13-10-1993,5.27,3.03,0
14-10-1993,5.23,3.01,0
15-10-1993,5.19,3.01,0
18-10-1993,5.27,3.02,0
19-10-1993,5.27,3.06,0
20-10-1993,5.26,3.04,0
21-10-1993,5.35,3.05,0
22-10-1993,5.42,3.04,0
25-10-1993,5.47,3.04,0
26-10-1993,5.43,3.09,0
27-10-1993,5.44,3.09,0
28-10-1993,5.41,3.04,0
29-10-1993,5.43,3.03,0
01-11-1993,5.56,3.06,0
02-11-1993,5.63,3.12,0
03-11-1993,5.67,3.09,0
04-11-1993,5.67,3.08,0
05-11-1993,5.75,3.06,0
08-11-1993,5.7,3.06,0
09-11-1993,5.64,3.11,0
10-11-1993,5.72,3.12,0
11-11-1993,.,.,0
12-11-1993,5.66,3.11,0
